,causal_text_w_pairs,corpus,doc_id,sent_id,eg_id,index,text,num_rs
116,"[""Partial in Singareni The Telangana NGOs State associate president , M. Sudhakar , who took part in the protest at the Collectorate , said <ARG1>workers and employees are expressing their fears</ARG1> <SIG0>owed mainly to</SIG0> <ARG0>the government's moves</ARG0> ."", 'Partial in Singareni The Telangana NGOs State associate president , M. Sudhakar , who took part in the protest at the Collectorate , said <ARG1>workers and employees are expressing their fears</ARG1> <SIG0>owed mainly to</SIG0> <ARG0>the government has made some moves</ARG0> .', ""Partial in Singareni The Telangana NGOs State associate president , M. Sudhakar , who took part in the protest at the Collectorate , said <ARG1>workers and employees are expressing their fears</ARG1> <SIG0>owed mainly to</SIG0> <ARG0>the government's moves</ARG0> ."", ""Partial in Singareni The Telangana NGOs State associate president , M. Sudhakar , who took part in the protest at the Collectorate , said <ARG1>workers and employees are worried</ARG1> <SIG0>owed mainly to</SIG0> <ARG0>the government's moves</ARG0> ."", 'Partial in Singareni The Telangana NGOs State associate president , M. Sudhakar , who took part in the protest at the Collectorate , said <ARG1>workers and employees are worried</ARG1> <SIG0>owed mainly to</SIG0> <ARG0>the government has made some moves</ARG0> .', ""Partial in Singareni The Telangana NGOs State associate president , M. Sudhakar , who took part in the protest at the Collectorate , said <ARG1>workers and employees are worried</ARG1> <SIG0>owed mainly to</SIG0> <ARG0>the government's moves</ARG0> ."", ""Partial in Singareni The Telangana NGOs State associate president , M. Sudhakar , who took part in the protest at the Collectorate , said <ARG1>workers and employees have fears</ARG1> <SIG0>owed mainly to</SIG0> <ARG0>the government's moves</ARG0> ."", 'Partial in Singareni The Telangana NGOs State associate president , M. Sudhakar , who took part in the protest at the Collectorate , said <ARG1>workers and employees have fears</ARG1> <SIG0>owed mainly to</SIG0> <ARG0>the government has made some moves</ARG0> .', ""Partial in Singareni The Telangana NGOs State associate president , M. Sudhakar , who took part in the protest at the Collectorate , said <ARG1>workers and employees have fears</ARG1> <SIG0>owed mainly to</SIG0> <ARG0>the government's moves</ARG0> .""]",0,0,0,0,0,0,0
117,"['<ARG1>slogans were raised by the protesters</ARG1> <ARG0>the government is against it</ARG0> .', '<ARG1>slogans were raised by the protesters</ARG1> <ARG0>the government was against it</ARG0> .', '<ARG1>slogans were raised by the protesters</ARG1> <ARG0>the government has been against</ARG0> .', '<ARG1>The slogans were raised by the protesters</ARG1> <ARG0>the government is against it</ARG0> .', '<ARG1>The slogans were raised by the protesters</ARG1> <ARG0>the government was against it</ARG0> .', '<ARG1>The slogans were raised by the protesters</ARG1> <ARG0>the government has been against</ARG0> .', '<ARG1>Protesters shouted slogans</ARG1> <ARG0>the government is against it</ARG0> .', '<ARG1>Protesters shouted slogans</ARG1> <ARG0>the government was against it</ARG0> .', '<ARG1>Protesters shouted slogans</ARG1> <ARG0>the government has been against</ARG0> .']",0,0,0,0,0,0,0
118,"['<SIG0>As</SIG0> <ARG0>there was violence that spread</ARG0> , <ARG1>there was a curfew in eight additional localities</ARG1> .', '<SIG0>As</SIG0> <ARG0>the violence was spread</ARG0> , <ARG1>there was a curfew in eight additional localities</ARG1> .', '<SIG0>As</SIG0> <ARG0>the violence began to spread</ARG0> , <ARG1>there was a curfew in eight additional localities</ARG1> .', '<SIG0>As</SIG0> <ARG0>there was violence that spread</ARG0> , <ARG1>there was a curfew in more than one locality</ARG1> .', '<SIG0>As</SIG0> <ARG0>the violence was spread</ARG0> , <ARG1>there was a curfew in more than one locality</ARG1> .', '<SIG0>As</SIG0> <ARG0>the violence began to spread</ARG0> , <ARG1>there was a curfew in more than one locality</ARG1> .', '<SIG0>As</SIG0> <ARG0>there was violence that spread</ARG0> , <ARG1>there is a curfew in eight additional localities</ARG1> .', '<SIG0>As</SIG0> <ARG0>the violence was spread</ARG0> , <ARG1>there is a curfew in eight additional localities</ARG1> .', '<SIG0>As</SIG0> <ARG0>the violence began to spread</ARG0> , <ARG1>there is a curfew in eight additional localities</ARG1> .']",0,0,0,0,0,0,0
119,"['<ARG1>The clash of clans</ARG1> <ARG0>the outcome was a fight between the two parts</ARG0> .', '<ARG1>The clash of clans</ARG1> <ARG0>the outcome was a fight between the sections</ARG0> .', '<ARG1>The clash of clans</ARG1> <ARG0>there was a fight between the two parts</ARG0> .', '<ARG1>The clash of cultures</ARG1> <ARG0>the outcome was a fight between the two parts</ARG0> .', '<ARG1>The clash of cultures</ARG1> <ARG0>the outcome was a fight between the sections</ARG0> .', '<ARG1>The clash of cultures</ARG1> <ARG0>there was a fight between the two parts</ARG0> .', '<ARG1>The clash of religions</ARG1> <ARG0>the outcome was a fight between the two parts</ARG0> .', '<ARG1>The clash of religions</ARG1> <ARG0>the outcome was a fight between the sections</ARG0> .', '<ARG1>The clash of religions</ARG1> <ARG0>there was a fight between the two parts</ARG0> .']",0,0,0,0,0,0,0
120,"['<ARG0>There were stones thrown</ARG0> and <ARG1>people were injured</ARG1> .', '<ARG0>There were rocks thrown</ARG0> and <ARG1>people were injured</ARG1> .', '<ARG0>People threw stones</ARG0> and <ARG1>people were injured</ARG1> .', '<ARG0>There were stones thrown</ARG0> and <ARG1>there were many people injured</ARG1> .', '<ARG0>There were rocks thrown</ARG0> and <ARG1>there were many people injured</ARG1> .', '<ARG0>People threw stones</ARG0> and <ARG1>there were many people injured</ARG1> .', '<ARG0>There were stones thrown</ARG0> and <ARG1>there were many people who were injured</ARG1> .', '<ARG0>There were rocks thrown</ARG0> and <ARG1>there were many people who were injured</ARG1> .', '<ARG0>People threw stones</ARG0> and <ARG1>there were many people who were injured</ARG1> .']",0,0,0,0,0,0,0
121,"['<ARG1>Vehicles were also used</ARG1> <ARG0>in Berlin and Nice, attack civilians</ARG0> .', '<ARG1>Vehicles were also used</ARG1> <ARG0>people in Berlin and Nice were attacked</ARG0> .', '<ARG1>Vehicles were also used</ARG1> <ARG0>in Berlin and Nice, civilians were attacked</ARG0> .', '<ARG1>Vehicles are also used</ARG1> <ARG0>in Berlin and Nice, attack civilians</ARG0> .', '<ARG1>Vehicles are also used</ARG1> <ARG0>people in Berlin and Nice were attacked</ARG0> .', '<ARG1>Vehicles are also used</ARG1> <ARG0>in Berlin and Nice, civilians were attacked</ARG0> .', '<ARG1>Vehicles are also being used</ARG1> <ARG0>in Berlin and Nice, attack civilians</ARG0> .', '<ARG1>Vehicles are also being used</ARG1> <ARG0>people in Berlin and Nice were attacked</ARG0> .', '<ARG1>Vehicles are also being used</ARG1> <ARG0>in Berlin and Nice, civilians were attacked</ARG0> .']",0,0,0,0,0,0,0
122,"['<ARG1>Six people were hurt</ARG1> in <ARG0>the firing happened</ARG0> .', '<ARG1>Six people were hurt</ARG1> in <ARG0>the firing occurred</ARG0> .', '<ARG1>Protesters were hurt</ARG1> in <ARG0>the firing happened</ARG0> .', '<ARG1>Protesters were hurt</ARG1> in <ARG0>the firing occurred</ARG0> .', '<ARG1>There were six injured protesters</ARG1> in <ARG0>the firing happened</ARG0> .', '<ARG1>There were six injured protesters</ARG1> in <ARG0>the firing occurred</ARG0> .']",0,0,0,0,0,0,0
123,"['<ARG0>This is what it is</ARG0> <ARG1>there was a fight between two groups of people</ARG1> .', '<ARG0>This is it</ARG0> <ARG1>there was a fight between two groups of people</ARG1> .', '<ARG0>This is something</ARG0> <ARG1>there was a fight between two groups of people</ARG1> .', '<ARG0>This is what it is</ARG0> <ARG1>there was a conflict between two groups of people</ARG1> .', '<ARG0>This is it</ARG0> <ARG1>there was a conflict between two groups of people</ARG1> .', '<ARG0>This is something</ARG0> <ARG1>there was a conflict between two groups of people</ARG1> .', '<ARG0>This is what it is</ARG0> <ARG1>it resulted in a fight between two groups of people</ARG1> .', '<ARG0>This is it</ARG0> <ARG1>it resulted in a fight between two groups of people</ARG1> .', '<ARG0>This is something</ARG0> <ARG1>it resulted in a fight between two groups of people</ARG1> .']",0,0,0,0,0,0,0
124,"['<SIG0>On</SIG0> <ARG0>learning more about it</ARG0> , <ARG1>the police arrived at the scene</ARG1> .', '<SIG0>On</SIG0> <ARG0>the incident is being learned about</ARG0> , <ARG1>the police arrived at the scene</ARG1> .', '<SIG0>On</SIG0> <ARG0>the incident has caused people to learn about it</ARG0> , <ARG1>the police arrived at the scene</ARG1> .', '<SIG0>On</SIG0> <ARG0>learning more about it</ARG0> , <ARG1>the police arrived</ARG1> .', '<SIG0>On</SIG0> <ARG0>the incident is being learned about</ARG0> , <ARG1>the police arrived</ARG1> .', '<SIG0>On</SIG0> <ARG0>the incident has caused people to learn about it</ARG0> , <ARG1>the police arrived</ARG1> .', '<SIG0>On</SIG0> <ARG0>learning more about it</ARG0> , <ARG1>the police were there</ARG1> .', '<SIG0>On</SIG0> <ARG0>the incident is being learned about</ARG0> , <ARG1>the police were there</ARG1> .', '<SIG0>On</SIG0> <ARG0>the incident has caused people to learn about it</ARG0> , <ARG1>the police were there</ARG1> .']",0,0,0,0,0,0,0
125,"['<ARG0>She was held hostage by the inmates</ARG0> were <ARG1>someone has been arrested</ARG1> .', '<ARG0>She was held hostage by four other inmates</ARG0> were <ARG1>someone has been arrested</ARG1> .', '<ARG0>She was held hostage by a group of inmates</ARG0> were <ARG1>someone has been arrested</ARG1> .', '<ARG0>She was held hostage by the inmates</ARG0> were <ARG1>the person was arrested</ARG1> .', '<ARG0>She was held hostage by four other inmates</ARG0> were <ARG1>the person was arrested</ARG1> .', '<ARG0>She was held hostage by a group of inmates</ARG0> were <ARG1>the person was arrested</ARG1> .', '<ARG0>She was held hostage by the inmates</ARG0> were <ARG1>someone was arrested</ARG1> .', '<ARG0>She was held hostage by four other inmates</ARG0> were <ARG1>someone was arrested</ARG1> .', '<ARG0>She was held hostage by a group of inmates</ARG0> were <ARG1>someone was arrested</ARG1> .']",0,0,0,0,0,0,0
126,"[""But <SIG0>as</SIG0> <ARG0>we work to make a difference in people's lives</ARG0> , <ARG1>they asked us to let them go and we did</ARG1> , ” said a Maoist leader who handed over the abducted to the tribal leaders ."", 'But <SIG0>as</SIG0> <ARG0>we work hard for people</ARG0> , <ARG1>they asked us to let them go and we did</ARG1> , ” said a Maoist leader who handed over the abducted to the tribal leaders .', 'But <SIG0>as</SIG0> <ARG0>we work with people</ARG0> , <ARG1>they asked us to let them go and we did</ARG1> , ” said a Maoist leader who handed over the abducted to the tribal leaders .', ""But <SIG0>as</SIG0> <ARG0>we work to make a difference in people's lives</ARG0> , <ARG1>the men were released after we agreed to the request</ARG1> , ” said a Maoist leader who handed over the abducted to the tribal leaders ."", 'But <SIG0>as</SIG0> <ARG0>we work hard for people</ARG0> , <ARG1>the men were released after we agreed to the request</ARG1> , ” said a Maoist leader who handed over the abducted to the tribal leaders .', 'But <SIG0>as</SIG0> <ARG0>we work with people</ARG0> , <ARG1>the men were released after we agreed to the request</ARG1> , ” said a Maoist leader who handed over the abducted to the tribal leaders .', ""But <SIG0>as</SIG0> <ARG0>we work to make a difference in people's lives</ARG0> , <ARG1>they asked us to release their men</ARG1> , ” said a Maoist leader who handed over the abducted to the tribal leaders ."", 'But <SIG0>as</SIG0> <ARG0>we work hard for people</ARG0> , <ARG1>they asked us to release their men</ARG1> , ” said a Maoist leader who handed over the abducted to the tribal leaders .', 'But <SIG0>as</SIG0> <ARG0>we work with people</ARG0> , <ARG1>they asked us to release their men</ARG1> , ” said a Maoist leader who handed over the abducted to the tribal leaders .']",0,0,0,0,0,0,0
127,"['But as we work for the people , <ARG0>we did what they asked us to do</ARG0> and <ARG1>the men were released</ARG1> , ” said a Maoist leader who handed over the abducted to the tribal leaders .', 'But as we work for the people , <ARG0>we did what they requested</ARG0> and <ARG1>the men were released</ARG1> , ” said a Maoist leader who handed over the abducted to the tribal leaders .', 'But as we work for the people , <ARG0>we did what they asked</ARG0> and <ARG1>the men were released</ARG1> , ” said a Maoist leader who handed over the abducted to the tribal leaders .', 'But as we work for the people , <ARG0>we did what they asked us to do</ARG0> and <ARG1>the men were let go</ARG1> , ” said a Maoist leader who handed over the abducted to the tribal leaders .', 'But as we work for the people , <ARG0>we did what they requested</ARG0> and <ARG1>the men were let go</ARG1> , ” said a Maoist leader who handed over the abducted to the tribal leaders .', 'But as we work for the people , <ARG0>we did what they asked</ARG0> and <ARG1>the men were let go</ARG1> , ” said a Maoist leader who handed over the abducted to the tribal leaders .', 'But as we work for the people , <ARG0>we did what they asked us to do</ARG0> and <ARG1>the men were freed</ARG1> , ” said a Maoist leader who handed over the abducted to the tribal leaders .', 'But as we work for the people , <ARG0>we did what they requested</ARG0> and <ARG1>the men were freed</ARG1> , ” said a Maoist leader who handed over the abducted to the tribal leaders .', 'But as we work for the people , <ARG0>we did what they asked</ARG0> and <ARG1>the men were freed</ARG1> , ” said a Maoist leader who handed over the abducted to the tribal leaders .']",0,0,0,0,0,0,0
128,"[""<ARG1>It isn't a good time to celebrate</ARG1> , <ARG0>there is no winner in the strike</ARG0> , '' Magara said ."", ""<ARG1>It isn't a good time to celebrate</ARG1> , <ARG0>there isn't a winner in the strike</ARG0> , '' Magara said ."", ""<ARG1>It isn't a good time to celebrate</ARG1> , <ARG0>the strike doesn't have any winners</ARG0> , '' Magara said ."", ""<ARG1>It isn't a good time to be celebrating</ARG1> , <ARG0>there is no winner in the strike</ARG0> , '' Magara said ."", ""<ARG1>It isn't a good time to be celebrating</ARG1> , <ARG0>there isn't a winner in the strike</ARG0> , '' Magara said ."", ""<ARG1>It isn't a good time to be celebrating</ARG1> , <ARG0>the strike doesn't have any winners</ARG0> , '' Magara said ."", ""<ARG1>It isn't a celebration time</ARG1> , <ARG0>there is no winner in the strike</ARG0> , '' Magara said ."", ""<ARG1>It isn't a celebration time</ARG1> , <ARG0>there isn't a winner in the strike</ARG0> , '' Magara said ."", ""<ARG1>It isn't a celebration time</ARG1> , <ARG0>the strike doesn't have any winners</ARG0> , '' Magara said .""]",0,0,0,0,0,0,0
129,"[""<ARG1>This is what it is</ARG1> was <ARG0>the population's economic health is at risk</ARG0> ."", ""<ARG1>This is what it is</ARG1> was <ARG0>the population's economic wellbeing is at risk</ARG0> ."", ""<ARG1>This is what it is</ARG1> was <ARG0>the population's economic health is at stake</ARG0> ."", ""<ARG1>This is it</ARG1> was <ARG0>the population's economic health is at risk</ARG0> ."", ""<ARG1>This is it</ARG1> was <ARG0>the population's economic wellbeing is at risk</ARG0> ."", ""<ARG1>This is it</ARG1> was <ARG0>the population's economic health is at stake</ARG0> ."", ""<ARG1>This is something</ARG1> was <ARG0>the population's economic health is at risk</ARG0> ."", ""<ARG1>This is something</ARG1> was <ARG0>the population's economic wellbeing is at risk</ARG0> ."", ""<ARG1>This is something</ARG1> was <ARG0>the population's economic health is at stake</ARG0> .""]",0,0,0,0,0,0,0
